S.NO,PRICE,ADDRESS,AREA,LATITUDE,LONGITUDE,BEDROOMS,BATHROOMS,BALCONY,STATUS,NEWOROLD,PARKING,FURNISHED_STATUS,LIFT,LANDMARKS,TYPE_OF_BUILDING,PRICE_SQFT,AREA_TYPE,Zone_Raw
5691,4500000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1350,28.7040534,77.4373305,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3333.333333,Large,Ghaziabad
5692,6100000,"Sector 108, Gurgaon, Sector 109, Gurgaon, Delhi NCR",1200,28.5142765,76.98361969,2,2,1,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,5083.333333,Medium,Gurgaon
5693,4800000,"Patel Nagar, Gurgaon, Delhi NCR",800,28.46035385,77.03952789,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6000,Small,Gurgaon
5694,5000000,"Virender Nagar, New Delhi - West, Delhi NCR",900,28.62348175,77.0969696,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,janak puri dilli haat.,Flat,5555.555556,Small,New Delhi - West
5695,5000000,"Shiv puri, Near chander Nagar, Krishna Nagar, Shiv Puri, New Delhi - West, Delhi NCR",1000,28.60859299,77.09806061,3,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5000,Medium,New Delhi - West
5696,4000000,"Sector 110, New Palam Vihar, Gurgaon, Delhi NCR",900,28.522253,77.019658,3,2,2,Ready to Move,Resale,1,Semi-Furnished,1,Not Mentioned,Flat,4444.444444,Small,Gurgaon
5697,9500000,"Sector 95, Gurgaon, Delhi NCR",1785,28.4150217,76.9103909,3,3,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,5322.128852,Very Large,Gurgaon
5698,3800000,"Plumeria Garden Approach Rd, Pocket A, Omicron III, Mathurapur, Uttar Pradesh 201310, India, Omicron 3, Greater Noida, Delhi NCR",1005,28.474501,77.553187,2,2,2,Ready to Move,Resale,160,Semi-Furnished,2,Not Mentioned,Individual House,3781.094527,Medium,Greater Noida
5699,4000000,"Matiala, New Delhi - Dwarka, Delhi NCR",855,28.6088961,77.0498395,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,near tringa chok Matiala,Flat,4678.362573,Small,New Delhi - Dwarka
5700,4000000,"Plot 630/C GALI NO.  2 Ashok Vihar Phase1 Gurgoan, Ashok Vihar Phase 1, Gurgaon, Delhi NCR",750,28.48514175,77.01573181,2,2,1,Ready to Move,Resale,1,Unfurnished,2,Railway Station,Flat,5333.333333,Small,Gurgaon
5701,12500000,"Sector 16, Faridabad, Delhi NCR",2250,28.4091579,77.3223034,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,5555.555556,Very Large,Faridabad
5702,4000000,"Mohan Nagar, Ghaziabad, Delhi NCR",990,28.677177,77.381438,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4040.40404,Small,Ghaziabad
5703,4500000,"101., Vikaspuri, New Delhi - West, Delhi NCR",590,28.6377651,77.075969,2,2,2,Ready to Move,Resale,1,Unfurnished,0,Not Mentioned,Flat,7627.118644,Small,New Delhi - West
5704,4500000,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1100,28.64364243,77.34532166,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4090.909091,Medium,Ghaziabad
5705,5710000,"Noida Extension, Greater Noida, Delhi NCR",1595,28.55995543,77.44074924,3,3,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,3579.937304,Large,Greater Noida
5706,14000000,"Vaishali, Ghaziabad, Delhi NCR",3000,28.6441755,77.336519,6,4,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4666.666667,Very Large,Ghaziabad
5707,3900000,"Crossings Republik, Ghaziabad, Delhi NCR",1275,28.630859,77.435943,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3058.823529,Large,Ghaziabad
5708,19500000,"Sushant Lok, Phase 1., Sushant Lok 1, Gurgaon, Delhi NCR",2400,28.45419121,77.08380127,3,3,2,Ready to Move,New Property,1,Semi-Furnished,2,Not Mentioned,Flat,8125,Very Large,Gurgaon
5709,5900000,"Sector 82, Gurgaon, Sector 82, Gurgaon, Delhi NCR",929,28.399745,76.96812021,2,2,2,Ready to Move,Resale,1,Semi-Furnished,0,NH 8 and Dwarka Expressway,Flat,6350.914962,Small,Gurgaon
5710,2900000,"Khanpur Extension, New Delhi - South, Delhi NCR",650,28.5124214,77.2339585,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Individual House,4461.538462,Small,New Delhi - South
5711,3800000,"NH 24, Ghaziabad, Delhi NCR",1100,28.65724352,77.49163039,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3454.545455,Medium,Ghaziabad
5712,3800000,"United apartment tower-A ground floor B28/7, Jamia Nagar, New Delhi - South, Delhi NCR",625,28.55489922,77.29038239,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,thokar no.7,Flat,6080,Small,New Delhi - South
5713,3520000,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",955,28.656401,77.405491,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3685.863874,Small,Ghaziabad
5714,3900000,"Sadullapur, Greater Noida, Delhi NCR",900,28.591666,77.484749,3,2,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,4333.333333,Small,Greater Noida
5715,5400000,"Govindpuram, Ghaziabad, Delhi NCR",1575,28.6896453,77.4933302,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3428.571429,Large,Ghaziabad
5716,12000000,"Sector 52, Gurgaon, Ardee City, Gurgaon, Delhi NCR",1575,28.44120216,77.0785675,4,3,4,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Individual House,7619.047619,Large,Gurgaon
5717,4300000,"A21104., Sector 16, Greater Noida, Delhi NCR",1185,28.577868,77.48322,2,2,3,Ready to Move,Resale,1,Unfurnished,3,"The property has all the basic amenities nearby like schools, hospital",Flat,3628.691983,Medium,Greater Noida
5718,4500000,"sector 1, Sector 1, Greater Noida, Delhi NCR",1205,28.57726729,77.4440484,2,2,4,Ready to Move,Resale,1,Semi-Furnished,3,sector 1 noida extension,Flat,3734.439834,Medium,Greater Noida
5719,14500000,"Sector 65, Gurgaon, Delhi NCR",1600,28.403162,77.0698444,3,3,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,9062.5,Large,Gurgaon
5720,9500000,"Vaishali, Ghaziabad, Delhi NCR",1750,28.64417458,77.33651733,4,3,2,Ready to Move,Resale,2,Furnished,2,Not Mentioned,Flat,5428.571429,Very Large,Ghaziabad
5721,2800000,"Kakrola, New Delhi - Dwarka, Delhi NCR",750,28.6007603,77.0273781,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3733.333333,Small,New Delhi - Dwarka
5722,3000000,"Raj Nagar Extension, Ghaziabad, Garhi, Ghaziabad, Delhi NCR",918,28.70297379,77.421054,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3267.973856,Small,Ghaziabad
5723,18500000,"Sector 128, Noida, Delhi NCR",2627,28.5235605,77.362,3,3,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,7042.253521,Very Large,Noida
5724,6200000,"Sector MU, Greater Noida, Delhi NCR",1700,28.47839,77.561036,3,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3647.058824,Very Large,Greater Noida
5725,5500000,"ganga lane, Sector 5 Vasundhara, Ghaziabad, Delhi NCR",1050,28.64364243,77.34532166,2,2,1,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Individual House,5238.095238,Medium,Ghaziabad
5726,10000000,"Sohna Road, Gurgaon, Delhi NCR",1550,28.4102438,77.0411697,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,6451.612903,Large,Gurgaon
5727,12000000,"E-114 Radha Kunj Brij vihar, Brij Vihar, Ghaziabad, Delhi NCR",1800,28.66932678,77.33633423,3,3,3,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,6666.666667,Very Large,Ghaziabad
5728,3800000,"Sector 49, Noida, Delhi NCR",985,28.55572193,77.37350181,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3857.86802,Small,Noida
5729,11200000,"G-4 Block malviya Nagar, Malviya Nagar, New Delhi - South, Delhi NCR",1126,28.53483009,77.20977783,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Madan Mohan Hospital,Flat,9946.714032,Medium,New Delhi - South
5730,9500000,"Sector 79, Gurgaon, Delhi NCR",1490,28.37423557,76.95241631,3,3,3,Ready to Move,Resale,2,Semi-Furnished,2,Not Mentioned,Flat,6375.838926,Large,Gurgaon
5731,4000000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770,28.646286,77.406051,2,2,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,5194.805195,Small,Ghaziabad
5732,6000000,"T5 C7, Gaurav Apartments, Gate No.5, C Block, Chander Nagar, Surya Nagar, Ghaziabad, Chander Nagar, Ghaziabad, Delhi NCR",1150,28.6654924,77.3297195,2,2,2,Ready to Move,Resale,1,Semi-Furnished,1,"School, Hospital, Railway Station, Metro Station, Main Road",Flat,5217.391304,Medium,Ghaziabad
5733,4500000,"Sector 93, Noida, Sector 93A, Noida, Delhi NCR",1150,28.5182001,77.3828,2,2,3,Ready to Move,Resale,2,Semi-Furnished,2,Near to Noida expressway as well as metro station.,Flat,3913.043478,Medium,Noida
5734,3200000,"Crossings Republik, Ghaziabad, Delhi NCR",540,28.62524,77.435444,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5925.925926,Small,Ghaziabad
5735,7800000,"Sector 16 Vasundhara, Ghaziabad, Delhi NCR",1900,28.6571606,77.355748,3,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Not Mentioned,Flat,4105.263158,Very Large,Ghaziabad
5736,5500000,"Block A, Omega 1, Greater Noida, Delhi NCR",1300,28.4526453,77.5128146,3,3,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,4230.769231,Large,Greater Noida
5737,3200000,"Ratan Vihar, Gurgaon, Delhi NCR",720,28.4931174,77.0123964,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,4444.444444,Small,Gurgaon
5738,8000000,"NRI City GH 01 Park Chock Greater Noida, Pari Chowk, Greater Noida, Delhi NCR",2300,28.460083,77.508369,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,"Very close to Mall, Food Court, Metro Station, Bank, Preschool, Temple",Flat,3478.26087,Very Large,Greater Noida
5739,4000000,"D1., Sheetla Colony, Gurgaon, Delhi NCR",720,28.484771,77.028653,2,2,1,Ready to Move,Resale,2,Semi-Furnished,1,Yes it is near by bus stop distance of 100 metre.,Flat,5555.555556,Small,Gurgaon
5740,3990000,"16B Noida Extension, Noida Extension, Greater Noida, Delhi NCR",1070,28.53235054,77.40758514,2,2,3,Ready to Move,Resale,1,Unfurnished,2,Near Gaur Chowk Mahaguns London Mart,Flat,3728.971963,Medium,Greater Noida
5741,6800000,"2205, Tower SG8, Indirapuram, Ghaziabad, Delhi NCR",1080,28.63527193,77.37039464,2,2,3,Ready to Move,New Property,1,Semi-Furnished,2,Shipra Mall,Individual House,6296.296296,Medium,Ghaziabad
5742,4000000,"Surajpur, Noida, Delhi NCR",1275,28.5151375,77.495836,2,2,3,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3137.254902,Large,Noida
5743,11000000,"Palam Vihar, Gurgaon, Delhi NCR",1750,28.5080324,77.0336072,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6285.714286,Very Large,Gurgaon
5744,7000000,"sector 37D Gurgaon., Sector 37D, Gurgaon, Delhi NCR",1303,28.447972,76.970278,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5372.217959,Large,Gurgaon
5745,11000000,"S1., Sector 4 Vaishali, Ghaziabad, Delhi NCR",1750,28.64702415,77.34025574,3,2,3,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Individual House,6285.714286,Very Large,Ghaziabad
5746,3700000,"Neb Sarai, New Delhi - South, Delhi NCR",900,28.5069375,77.2065246,3,2,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,4111.111111,Small,New Delhi - South
5747,7500000,"Indraprastha Colony, Faridabad, Delhi NCR",1751,28.4524215,77.317156,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4283.266705,Very Large,Faridabad
5748,6100000,"Sector 4, Greater Noida, Delhi NCR",1470,28.6109351,77.4294948,3,3,5,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4149.659864,Large,Greater Noida
5749,4200000,"F-6, C-10 Sai sadan, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1000,28.685969,77.3508975,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4200,Medium,Ghaziabad
5750,4600000,"Greater Noida West, Greater Noida, Delhi NCR",1225,28.606945,77.45557857,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3755.102041,Medium,Greater Noida
5751,3000000,"Yamnotri-1001, Jalvayu Vihar, Greater Noida, Delhi NCR",865,28.446343,77.515305,2,2,1,Ready to Move,Resale,1,Furnished,2,The property is close to Jalvayu vihar and kendria Vidhyalay.,Flat,3468.208092,Small,Greater Noida
5752,3700000,"House no. 38, Sai Enclave, Chipiyana Buzurg, Gautam budhh nagar, Ghaziabad, Chipiyana Buzurg, Ghaziabad, Delhi NCR",900,28.62591553,77.4528656,2,2,1,Ready to Move,Resale,1,Unfurnished,2,Crossing Republic,Individual House,4111.111111,Small,Ghaziabad
5753,11000000,"Sector 79, Gurugram, Haryana, Sector 79, Gurgaon, Delhi NCR",1570,28.3589451,76.971745,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7006.369427,Large,Gurgaon
5754,4250000,"Indirapuram, Ghaziabad, Delhi NCR",850,28.5167536,77.39813,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5000,Small,Ghaziabad
5755,3200000,"New palam roar, ashok vihar phase 2, opposite samrat garden, Ashok Vihar Phase 2, Gurgaon, Delhi NCR",600,28.4838094,77.027832,2,2,1,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,5333.333333,Small,Gurgaon
5756,6900000,"Sector-Pi, Greater Noida, Sector-Pi, Greater Noida, Delhi NCR",1810,28.47064511,77.53731908,3,3,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3812.154696,Very Large,Greater Noida
5757,7500000,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",1675,28.446568,76.968477,3,3,3,Ready to Move,Resale,1,Semi-Furnished,2,Dwarka Expressway,Flat,4477.61194,Very Large,Gurgaon
5758,7000000,"Flat No D-2006, Sector 119, Noida, Delhi NCR",1325,28.588371,77.400313,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5283.018868,Large,Noida
5759,6500000,"HIG Flats, Chander Nagar, Surya Nagar, Ghaziabad, Uttar Pradesh, Chander Nagar, Ghaziabad, Delhi NCR",1200,28.668378,77.330951,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5416.666667,Medium,Ghaziabad
5760,6000000,"Sector 118, Noida, Delhi NCR",1255,28.582315,77.4047195,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,4780.876494,Large,Noida
5761,10500000,"403, tower b., Sector 32 Sohna, Gurgaon, Delhi NCR",1590,28.4194969,77.0363426,3,3,3,Ready to Move,New Property,5,Semi-Furnished,2,Not Mentioned,Flat,6603.773585,Large,Gurgaon
5762,6000000,"Parsavnath Paradise, Mohan Nagar, Ghaziabad, Delhi NCR",1148,28.68033028,77.37507629,3,2,2,Ready to Move,Resale,1,Unfurnished,2,"near world square mall, and MMX mall",Individual House,5226.480836,Medium,Ghaziabad
5763,7500000,"Aditya Mega City, Ghaziabad, Delhi NCR",1610,28.637361,77.3615305,3,2,1,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,4658.385093,Large,Ghaziabad
5764,2200000,"Govindpuram, Ghaziabad, Delhi NCR",700,28.6896453,77.4933302,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3142.857143,Small,Ghaziabad
5765,8100000,"O-603., Sector 137, Noida, Delhi NCR",1435,28.508273,77.40897616,3,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5644.599303,Large,Noida
5766,7900000,"netaji marg, kewal park, Azadpur, New Delhi - North, Delhi NCR",1000,28.70695686,77.18052673,3,2,1,Ready to Move,New Property,1,Unfurnished,2,Not Mentioned,Individual House,7900,Medium,New Delhi - North
5767,5800000,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1050,28.6470245,77.3402594,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5523.809524,Medium,Ghaziabad
5768,7000000,"Sector 76, Noida, Delhi NCR",1315,28.56541475,77.383196,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,5323.193916,Large,Noida
5769,9800000,"Sector 108, Gurgaon, Dharampur, Gurgaon, Delhi NCR",1796,28.51277351,76.98705292,3,3,3,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,5456.570156,Very Large,Gurgaon
5770,8250000,"Sohna, Gurgaon, Delhi NCR",1657,28.25924,77.075235,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4978.877489,Very Large,Gurgaon
5771,3800000,"Indirapuram, Ghaziabad, Delhi NCR",750,28.6493479,77.3696259,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,5066.666667,Small,Ghaziabad
5772,3200000,"Nehru Nagar 3, Ghaziabad, Delhi NCR",900,28.6554424,77.444195,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3555.555556,Small,Ghaziabad
5773,4060000,"Omicron 3, Greater Noida, Delhi NCR",1110,28.47722356,77.55106462,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3657.657658,Medium,Greater Noida
5774,11100000,"Sector 68, Gurgaon, Delhi NCR",1507,28.386791,77.049466,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7365.627074,Large,Gurgaon
5775,4600000,"Sector 86, Faridabad, Delhi NCR",1210,28.4033165,77.34233,2,2,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,3801.652893,Medium,Faridabad
5776,3000000,"viswas park, Uttam Nagar, New Delhi - West, Delhi NCR",560,28.6212883,77.05307007,2,2,2,Ready to Move,Resale,1,Furnished,2,1 km from uttamnagar west  metro station,Individual House,5357.142857,Small,New Delhi - West
5777,5000000,"Sector 65, Faridabad, Delhi NCR",720,28.31151089,77.33134331,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,6944.444444,Small,Faridabad
5778,15500000,"R 666 1ST Floor Raj Nagar Ghaziabad, Raj Nagar, Ghaziabad, Delhi NCR",1829,28.68063545,77.34195709,6,4,2,Ready to Move,Resale,1,Semi-Furnished,2,Near Central Park,Flat,8474.576271,Very Large,Ghaziabad
5779,8200000,"Sector 48, Faridabad, Delhi NCR",2095,28.41063434,77.28620611,4,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3914.081146,Very Large,Faridabad
5780,5000000,"Sohna Sector 36, Gurgaon, Sector 36 Sohna, Gurgaon, Delhi NCR",1081,28.422652,77.037603,3,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4625.346901,Medium,Gurgaon
5781,5200000,"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",1295,28.409001,77.519155,3,3,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4015.444015,Large,Greater Noida
5782,9500000,"dwarka mor, vipin garden extension, Uttam Nagar, New Delhi - West, Delhi NCR",1500,28.6212874,77.0530735,4,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6333.333333,Large,New Delhi - West
5783,7000000,"Indirapuram, Ghaziabad, Ahinsa Khand 2, Ghaziabad, Delhi NCR",1235,28.64859324,77.37943921,2,2,2,Ready to Move,Resale,1,Semi-Furnished,4,Its adjacent to Delhi Public School Indirapuram and proposed Metro,Individual House,5668.016194,Medium,Ghaziabad
5784,12000000,"8 of 19 towers, Sector 83, Gurgaon, Delhi NCR",1980,28.399598,76.97150985,3,3,2,Ready to Move,New Property,2,Semi-Furnished,2,Not Mentioned,Flat,6060.606061,Very Large,Gurgaon
5785,3500000,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1000,28.6900486,77.3405361,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3500,Medium,Ghaziabad
5786,8500000,"sector 37C gurgaon, Sector 37C, Gurgaon, Delhi NCR",1720,28.44926,76.98476024,3,3,3,Ready to Move,Resale,2,Semi-Furnished,2,near hero honda chowk,Individual House,4941.860465,Very Large,Gurgaon
5787,5500000,"Sector 1, Greater Noida, Delhi NCR",1375,28.5661101,77.4406099,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4000,Large,Greater Noida
5788,3600000,"Gyan khand2nd Indirapuram Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1105,28.63623428,77.43367767,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Near St. Thomas School,Individual House,3257.918552,Medium,Ghaziabad
5789,4940000,"Noida Extension, Noida, Noida Extension Block D, Noida, Delhi NCR",1175,28.614181,77.427713,2,2,3,Ready to Move,Resale,1,Semi-Furnished,2,gaur chauk,Flat,4204.255319,Medium,Noida
5790,12000000,"Supertech Ecociti sector 137 Noida, Sector 137, Noida, Delhi NCR",2275,28.51183419,77.41127367,4,4,4,Ready to Move,Resale,2,Semi-Furnished,3,Near by Felix Hospital sector 137 Noida,Flat,5274.725275,Very Large,Noida
5791,8700000,"Sector 79, Gurgaon, Delhi NCR",1490,28.37423557,76.95241631,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,5838.926174,Large,Gurgaon
5792,12500000,"Sector 71, Gurgaon, Delhi NCR",1800,28.4087675,77.0228914,3,4,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,6944.444444,Very Large,Gurgaon
5793,4500000,"Sector 90, Gurgaon, Delhi NCR",1300,28.4073309,76.9365692,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3461.538462,Large,Gurgaon
5794,10500000,"Flat number 201 Mahindra aura Sector110A Gurgaon, Sector 110A, Gurgaon, Delhi NCR",1615,28.513139,77.025952,3,3,3,Ready to Move,Resale,1,Semi-Furnished,2,near New palam vihar police station,Flat,6501.547988,Large,Gurgaon
5795,29300000,"House number 3675 Sector 23 gurugram, Sector 23, Gurgaon, Delhi NCR",2400,28.49732018,77.0271759,4,4,1,Ready to Move,Resale,4,Semi-Furnished,2,Nearby Columbia asia hospital,Flat,12208.33333,Very Large,Gurgaon
5796,7200000,"Main, Dwarka Expy, Sector 84, Gurugram, Haryana, Sector 84, Gurgaon, Delhi NCR",1450,28.403432,76.965023,2,2,4,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4965.517241,Large,Gurgaon
5797,7500000,"Sector 104, Gurgaon, Delhi NCR",1099,28.4801995,76.9945121,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6824.385805,Medium,Gurgaon
5798,3600000,"C3528, second floor front, green field colony faridabad sector c, Greenfield Colony, Faridabad, Delhi NCR",900,28.46611023,77.30004883,2,2,2,Ready to Move,Resale,1,Furnished,2,omaxe Hills front side,Flat,4000,Small,Faridabad
5799,14500000,"Sector 67A, Gurgaon, Delhi NCR",1471,28.3866,77.06058,2,2,2,Ready to Move,Resale,2,Semi-Furnished,4,Not Mentioned,Flat,9857.239973,Large,Gurgaon
5800,14000000,"Laxmi Nagar, New Delhi - East, Delhi NCR",1350,28.63596725,77.26956177,3,2,1,Ready to Move,Resale,1,Furnished,2,Near Metro Station.,Flat,10370.37037,Large,New Delhi - East
